npi,fraud_label,nppes_provider_gender,provider_type,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_Medicare_allowed_amt,average_submitted_chrg_amt,average_Medicare_payment_amt,average_Medicare_standard_amt
1013087741,0,1,55,23.0,20.0,23.0,108.73,324.72652174,82.258695652,78.35434782600001
1013087741,0,1,55,102.0,12.0,102.0,41.68,124.83313725,32.67,31.328823529
1841384468,1,1,0,25.0,24.0,25.0,18.19,120.0,13.97,13.5
1841384468,1,1,0,14.0,14.0,14.0,25.0,25.0,19.21,73.16
1841384468,1,1,0,831.0,149.0,831.0,113.34,172.0,84.170505415,82.35930204600001
1841384468,1,1,0,55.0,47.0,55.0,208.82,325.0,160.45,161.23
1841384468,1,1,0,545.0,80.0,545.0,74.44,115.0,57.19,57.4
1841384468,1,1,0,38.0,32.0,38.0,111.83,195.0,85.92,85.54
1386670461,1,1,0,51.0,42.0,51.0,60.89,104.72784314,20.337058824,24.348431373
1386670461,1,1,0,67.0,21.0,25.0,39.628656716,102.13432836,19.869253731,15.645223881
1386670461,1,1,0,35.0,35.0,35.0,14.96,50.0,14.66,14.66
1386670461,1,1,0,19.0,19.0,19.0,102.61,183.02947368,41.494736841999995,48.346842105
1386670461,1,1,0,22.0,21.0,22.0,19.2,29.728181818000003,8.0454545455,9.308181818200001
1386670461,1,1,0,380.0,183.0,380.0,69.43,119.37042105,24.968921053000003,29.428052631999996
1386670461,1,1,0,29.0,24.0,29.0,26.65,57.194482758999996,25.6,27.79
1386670461,1,1,0,24.0,24.0,24.0,110.58,232.72166667,106.2,115.36
1386670461,1,1,0,458.0,61.0,78.0,1.7857860262,6.0,0.7770960698999999,0.7770960698999999
1306249826,1,1,11,78.0,28.0,77.0,47.91,65.06,36.597051281999995,36.818076923
1306249826,1,1,11,36.0,20.0,36.0,63.7,86.12,49.94,50.23
1306249826,1,1,11,476.0,59.0,476.0,96.637415966,122.36991597,69.80825630300001,69.378298319
1891782553,1,1,2,661.0,135.0,661.0,37.088245083000004,270.0,26.075370651,29.248290469
1891782553,1,1,2,440.0,113.0,435.0,87.72288636399998,270.0,64.348863636,70.413409091
1891782553,1,1,2,111.0,33.0,111.0,137.27963964,284.0,102.08315315,116.32828829
1891782553,1,1,2,40.0,12.0,40.0,129.6,387.0,99.58,108.05
1891782553,1,1,2,57.0,22.0,57.0,161.86438596,375.0,122.74017544,137.06842105
1891782553,1,1,2,57.0,22.0,57.0,82.41701754399999,300.0,61.672280701999995,69.262105263
1891782553,1,1,2,57.0,22.0,57.0,82.736842105,300.0,61.905964911999995,69.53508771899999
1891782553,1,1,2,20.0,16.0,20.0,392.18,540.0,285.8565,331.3985
1891782553,1,1,2,47.0,16.0,20.0,160.1,360.0,117.16957447,138.35319149
1891782553,1,1,2,352.0,96.0,352.0,57.414261364,400.0,40.913778409,46.555113636
1891782553,1,1,2,283.0,48.0,283.0,63.77,140.0,44.90180212,53.646890459
1891782553,1,1,2,284.0,48.0,283.0,17.69,36.091549296,12.408485915,14.753873239
1891782553,1,1,2,37.0,14.0,37.0,23.756486486,30.0,15.997297297000001,21.088918919
1891782553,1,1,2,48.0,48.0,48.0,158.64,235.0,119.74104167,130.94854167
1891782553,1,1,2,771.0,152.0,770.0,69.836316472,114.8767834,50.567276265,56.234798962
1891782553,1,1,2,15.0,13.0,15.0,103.06,142.0,68.622666667,74.626
1891782553,1,1,2,382.0,91.0,376.0,10.719528796,11.0,7.9357853403,8.2279581152
1891782553,1,1,2,250.0,49.0,250.0,0.02,10.0,0.01936,0.01936
1891782553,1,1,2,292.0,48.0,284.0,2.0444863014,5.5,1.5207534247,1.5875
1205850385,0,1,25,23.0,13.0,23.0,72.81,83.69,37.581304348,39.285217390999996
1205850385,0,1,25,50.0,30.0,50.0,106.97,122.94,58.2938,60.9598
1427120583,0,1,3,59.0,38.0,59.0,109.54,125.0,51.123898305,51.732542373
1801937545,1,1,0,17.0,14.0,17.0,103.06,175.0,35.206470588,44.72647058800001
1801937545,1,1,0,140.0,73.0,140.0,88.74,350.0,63.672857143,66.736428571
1801937545,1,1,0,80.0,80.0,80.0,187.681375,300.0,125.849,123.887125
1801937545,1,1,0,264.0,186.0,264.0,130.01469697,300.0,80.26511363600001,80.85125
1801937545,1,1,0,102.0,74.0,102.0,14.891960784,50.490196078000004,14.594313725,14.42
1801937545,1,1,0,32.0,31.0,32.0,39.31,80.0,21.18875,23.454375
1801937545,1,1,0,47.0,47.0,47.0,51.45,100.0,36.65787234,39.113829787
1740523307,1,-1,30,143.0,69.0,82.0,50.556713287,1495.8041958,39.243286713,30.623986014
1740523307,1,-1,30,12.0,12.0,12.0,157.05,2200.0,123.13,101.16
1740523307,1,-1,30,27.0,23.0,27.0,248.84,2900.0,195.09,159.29
1740523307,1,-1,30,16.0,16.0,16.0,277.21,3600.0,217.33,175.79
1740523307,1,-1,30,24.0,24.0,24.0,319.59,4300.0,250.56,201.86
1740523307,1,-1,30,11.0,11.0,11.0,227.1,590.0,178.05,139.43
1740523307,1,-1,30,19.0,15.0,19.0,78.89,250.0,58.594736841999996,47.338947368
1740523307,1,-1,30,102.0,41.0,102.0,116.92,347.0,86.889705882,68.442647059
1740523307,1,-1,30,19.0,16.0,19.0,158.3,480.0,111.04578947,88.704736842
1942525894,1,-1,3,12.0,12.0,12.0,164.53,202.08333333,91.245,92.49833333299999
1942525894,1,-1,3,200.0,52.0,200.0,106.86,135.0,75.45855,76.9293
1942525894,1,-1,3,27.0,20.0,27.0,14.59,35.0,14.3,14.42
1952395881,1,1,47,780.0,193.0,780.0,3.0,3.4846153846,2.94,2.94
1952395881,1,1,47,445.0,130.0,445.0,13.11,20.0,12.85,12.85
1952395881,1,1,47,748.0,188.0,748.0,10.645240642000001,11.305026737999999,10.435240642,10.45
1952395881,1,1,47,47.0,12.0,47.0,5.39,22.0,5.28,5.28
1952395881,1,1,47,77.0,15.0,77.0,60.72909090899999,80.0,47.618701298999994,45.86
1952395881,1,1,47,127.0,12.0,45.0,15.966456693,50.0,12.516771654000001,12.09984252
1952395881,1,1,47,310.0,35.0,310.0,70.975870968,150.0,54.336741935,53.574677419
1952395881,1,1,47,465.0,21.0,190.0,31.481225805999998,100.0,24.652688171999998,24.451548387
1952395881,1,1,47,270.0,33.0,244.0,26.364148148,35.0,20.433185185,20.034
1952395881,1,1,47,205.0,18.0,205.0,59.844390243999996,75.0,46.915609756,45.58
1952395881,1,1,47,174.0,15.0,174.0,144.70137931,207.0,111.57005747,107.62890805
1952395881,1,1,47,165.0,14.0,79.0,29.671030303000002,60.0,23.260363635999997,22.509515152
1952395881,1,1,47,32.0,32.0,32.0,209.033125,300.0,157.996875,158.1534375
1952395881,1,1,47,792.0,207.0,792.0,109.20363636,120.3030303,80.202853535,79.997676768
1952395881,1,1,47,29.0,25.0,29.0,148.32965517,180.68965517,113.59758621,115.78103448
1952395881,1,1,47,44.0,44.0,44.0,26.712727273000002,30.0,26.179090909,25.32
1952395881,1,1,47,11664.0,19.0,200.0,13.177193073,15.0,10.324831104,10.324831104
1952395881,1,1,47,620.0,11.0,54.0,0.1159516129,1.7096774194,0.091016129,0.091016129
1952395881,1,1,47,137.0,17.0,137.0,0.6416788321,3.1751824818000003,0.5062773722999999,0.5062773722999999
1952395881,1,1,47,1990.0,22.0,199.0,0.3529547739,2.6030150754,0.276718593,0.276718593
1952395881,1,1,47,608.0,13.0,154.0,0.2070394737,5.0,0.1632401316,0.1632401316
1952395881,1,1,47,680.0,11.0,68.0,2.2426176471,8.0,1.7388676471000002,1.7388676471000002
1952395881,1,1,47,58.0,16.0,58.0,2.0248275862000003,2.1034482759,1.5894827586000002,1.5894827586000002
1952395881,1,1,47,35.0,11.0,33.0,1.972,10.0,1.5468571429,1.5468571429
1952395881,1,1,47,51.0,12.0,51.0,1.0043137255,5.0,0.7845098039,0.7845098039
1952395881,1,1,47,44.0,44.0,44.0,16.0,16.0,15.68,15.68
1528082740,1,1,20,228.0,18.0,228.0,25.19,35.0,16.816929825,20.009429825
1659333706,1,1,20,1539.0,30.0,1539.0,56.174022092,64.62313190399999,42.990448343000004,42.300695257
1629475934,0,-1,30,25.0,25.0,25.0,93.824,213.72,30.8356,30.5556
1700956513,1,-1,2,51.0,35.0,51.0,39.49,220.0,29.72,31.23
1205991569,1,-1,4,50.0,12.0,50.0,71.7164,300.0,52.8468,54.7892
1205991569,1,-1,4,40.0,40.0,40.0,340.79,500.95,258.68825,268.865
1205991569,1,-1,4,40.0,40.0,40.0,8.03,384.375,6.16,6.33
1205991569,1,-1,4,156.0,59.0,156.0,51.708461538,348.76923077,39.724230769,41.036923077
1205991569,1,-1,4,40.0,40.0,40.0,111.96,394.375,86.02,89.48
1205991569,1,-1,4,43.0,19.0,43.0,76.55930232600001,126.0,58.827674419,60.35
1205991569,1,-1,4,56.0,50.0,56.0,121.97,300.0,90.12160714299999,93.398392857
1205991569,1,-1,4,56.0,50.0,56.0,110.13,300.89285714,84.1175,86.9975
1205991569,1,-1,4,65.0,65.0,65.0,40.76,250.0,39.14,40.8
1205991569,1,-1,4,143.0,34.0,143.0,84.12,135.0,64.221468531,66.833146853
1205991569,1,-1,4,156.0,59.0,156.0,227.86,350.0,169.81391026,176.67698718
1205991569,1,-1,4,68.0,68.0,68.0,165.05,264.0,105.67044118,108.73588235
1205991569,1,-1,4,234.0,108.0,234.0,72.81,115.0,48.94517094,50.84884615399999
1205991569,1,-1,4,333.0,155.0,333.0,106.97,169.0,74.429369369,77.366036036
1205991569,1,-1,4,87.0,87.0,87.0,38.9,60.0,37.36,38.34
1205991569,1,-1,4,2000.0,12.0,50.0,0.212,3.0,0.15928,0.15928
1205991569,1,-1,4,110.0,110.0,110.0,44.97,70.0,43.19,44.67
1497002604,1,1,40,62.0,62.0,62.0,40.47,51.0,31.218225806,31.569516129
1497002604,1,1,40,34.0,34.0,34.0,20.65,26.0,16.19,16.32
1497002604,1,1,40,120.0,120.0,120.0,102.34,125.0,80.175666667,81.246583333
1497002604,1,1,40,218.0,143.0,218.0,24.92,33.0,18.978761468,19.139816514
1497002604,1,1,40,221.0,143.0,221.0,28.27,35.0,21.607239819,21.667692308000003
1497002604,1,1,40,158.0,154.0,158.0,100.37,125.0,78.50537974699999,81.396962025
1497002604,1,1,40,263.0,204.0,263.0,5.83,7.0,4.5178707224000005,4.727756653999999
1497002604,1,1,40,91.0,91.0,91.0,97.61,125.0,75.689010989,78.226043956
1497002604,1,1,40,58.0,58.0,58.0,21.41,26.0,15.632068965999999,15.731724137999999
1497002604,1,1,40,54.0,54.0,54.0,30.67,37.0,23.159259259000002,24.15
1497002604,1,1,40,31.0,31.0,31.0,22.78,28.0,16.707741935,17.406451612999998
1497002604,1,1,40,11.0,11.0,11.0,38.07,47.0,27.136363636,27.401818182
1497002604,1,1,40,21.0,21.0,21.0,14.52,18.0,10.847619048,10.99952381
1497002604,1,1,40,99.0,99.0,99.0,71.64,89.0,56.16,58.496161616
1497002604,1,1,40,100.0,100.0,100.0,132.74,160.0,104.07,107.7231
1497002604,1,1,40,63.0,63.0,63.0,33.53,42.0,24.577301586999997,24.745714286
1497002604,1,1,40,12.0,12.0,12.0,90.38,112.0,69.618333333,70.5075
1285663682,0,1,3,67.0,56.0,66.0,8.39,24.0,6.1870149254,6.3692537313
1285663682,0,1,3,16.0,16.0,16.0,134.77,186.0,105.66,108.9
1285663682,0,1,3,22.0,19.0,22.0,199.63,240.5,152.85363636,157.56363636
1285663682,0,1,3,51.0,30.0,51.0,71.17,99.0,54.705882353,56.31372549
1285663682,0,1,3,50.0,27.0,50.0,102.85,145.75,80.63,83.01
1285663682,0,1,3,38.0,34.0,38.0,71.27,115.75,54.494473684,56.294736842
1285663682,0,1,3,13.0,12.0,13.0,105.68,222.5,82.85,85.54
1285663682,0,1,3,13.0,12.0,13.0,61.24,145.75,44.316923077,45.57
1285663682,0,1,3,36.0,32.0,36.0,116.22,203.0,87.024166667,89.330277778
1285663682,0,1,3,26.0,26.0,26.0,171.54,278.25,131.26346154,134.64346154
1285663682,0,1,3,15.0,13.0,15.0,43.73,63.75,34.28,35.45
1285663682,0,1,3,56.0,20.0,56.0,67.63,87.25,52.586607143,54.426785714
1285663682,0,1,3,20.0,19.0,20.0,71.93,112.0,53.5705,55.4435
1740372358,0,1,46,274.0,155.0,274.0,49.71,52.231970803,34.123613139,33.915948905
1740372358,0,1,46,517.0,177.0,517.0,60.59,63.676092843,41.818665376999995,41.631547389
1740372358,0,1,46,146.0,51.0,146.0,67.75,71.25130137,46.09849315100001,46.063013698999995
1740372358,0,1,46,1144.0,473.0,1144.0,33.33,35.047202797,22.475166084,22.464606643000003
1740372358,0,1,46,59.0,59.0,59.0,111.23,116.96322034,75.840508475,76.083050847
1740372358,0,1,46,59.0,27.0,59.0,74.94,78.773389831,50.055423729,50.385084746000004
1740372358,0,1,46,78.0,76.0,78.0,132.48,139.32192308,100.63487179,102.34884615
1740372358,0,1,46,1145.0,474.0,1143.0,14.133196507000001,25.119484716,9.5414235808,9.4897467249
1699741041,0,1,27,86.0,85.0,86.0,81.19,245.0,62.90988372100001,62.294534883999994
1699741041,0,1,27,154.0,138.0,154.0,8.6888961039,27.532467532,6.5277922078,6.5088311688
1699741041,0,1,27,192.0,174.0,192.0,65.61,298.0,50.313177083,49.026458333
1699741041,0,1,27,29.0,27.0,29.0,63.12,612.0,46.127931034,45.90379310300001
1699741041,0,1,27,72.0,69.0,72.0,119.72,912.0,83.790416667,83.390416667
1699741041,0,1,27,18.0,18.0,18.0,176.64,1359.0,130.72777778,130.21888889
1134228794,0,1,21,47.0,47.0,47.0,142.58,260.0,109.54,112.82
1134228794,0,1,21,84.0,45.0,84.0,65.41,103.0,50.25,51.77
1134228794,0,1,21,240.0,46.0,240.0,66.15,103.0,46.161541667,49.57475
1134228794,0,1,21,229.0,41.0,229.0,74.6,115.0,51.071790393,52.679868996
1134228794,0,1,21,246.0,211.0,246.0,205.93,229.0,158.12069106,161.11869919
1134228794,0,1,21,887.0,306.0,887.0,39.9,143.65276212,30.571736189,31.180338219
1134228794,0,1,21,285.0,121.0,285.0,73.18,84.140350877,56.22,57.39
1134228794,0,1,21,24.0,18.0,24.0,105.92,116.0,81.39,83.01
1134228794,0,1,21,52.0,51.0,52.0,73.68,115.0,55.754038462,56.806730769
1134228794,0,1,21,37.0,36.0,37.0,169.1,191.0,129.92,132.52
1134228794,0,1,21,35.0,23.0,35.0,70.24,79.0,53.97,54.86
1306919956,1,1,0,28.0,25.0,28.0,69.78,87.21,47.698571429,47.24821428600001
1306919956,1,1,0,13.0,12.0,13.0,5.91,43.21,4.55,4.5
1306919956,1,1,0,137.0,70.0,137.0,61.195839416000005,109.03,44.775766423,45.927810218999994
1306919956,1,1,0,14.0,14.0,14.0,48.475,94.65,34.491428571,34.927857143000004
1306919956,1,1,0,34.0,23.0,30.0,20.29,87.34,13.755882352999999,12.908823529000001
1306919956,1,1,0,98.0,31.0,98.0,27.28,28.39,19.589285714000003,18.928265306
1306919956,1,1,0,12.0,12.0,12.0,207.76,228.56,136.195,140.12833333
1306919956,1,1,0,486.0,142.0,486.0,74.78,137.48,51.269218107,51.71154321
1306919956,1,1,0,1017.0,183.0,1017.0,146.93,178.97,104.27013766,106.01570305
1306919956,1,1,0,831.0,76.0,148.0,1.8229362214,9.5,1.3316967509,1.3316967509
1073511192,1,1,22,75.0,16.0,46.0,24.613333333000003,50.0,18.318,19.705733333
1518958040,1,1,26,25.0,17.0,20.0,42.408,124.8,28.3384,29.3568
1518958040,1,1,26,39.0,11.0,26.0,46.75,160.0,35.25025641,32.57025641
1518958040,1,1,26,12.0,12.0,12.0,25.88,77.0,14.91,17.2775
1518958040,1,1,26,28.0,20.0,28.0,3.5,15.892857142999999,3.3075,3.43
1518958040,1,1,26,110.0,33.0,110.0,3.21,55.0,3.1213636364,3.15
1518958040,1,1,26,33.0,28.0,33.0,15.71,60.0,9.163030303,10.562727273
1518958040,1,1,26,15.0,14.0,15.0,297.92,650.0,219.52666667,247.89533333
1518958040,1,1,26,12.0,12.0,12.0,26.08,109.0,16.691666667,18.603333333
1518958040,1,1,26,12.0,12.0,12.0,44.84,149.0,31.363333333000003,35.184166667
1518958040,1,1,26,56.0,36.0,46.0,23.63,30.0,14.586071429,16.706071429
1518958040,1,1,26,15.0,15.0,15.0,153.39,270.0,78.296666667,90.578
1518958040,1,1,26,11.0,11.0,11.0,193.26,350.0,114.25636364,129.10909091
1518958040,1,1,26,214.0,89.0,214.0,68.35,110.0,40.719579439,46.522990654
1518958040,1,1,26,95.0,66.0,95.0,100.78,145.0,68.938842105,78.065157895
1518958040,1,1,26,75.0,20.0,23.0,0.6497333332999999,20.0,0.3594666667,0.3594666667
1518958040,1,1,26,18.0,13.0,18.0,5.8788888889,95.0,4.135,4.135
1518958040,1,1,26,26.0,21.0,26.0,10.982692307999999,140.0,6.8315384615,7.5023076923
1518958040,1,1,26,69.0,15.0,18.0,0.667826087,40.0,0.4243478261,0.4243478261
1063420529,1,1,20,111.0,25.0,111.0,38.08,52.0,10.72954955,13.818648649000002
1225139496,1,1,27,17.0,16.0,17.0,3.5,18.235294118,3.43,3.43
1225139496,1,1,27,221.0,221.0,221.0,165.7,336.15923077,91.114524887,91.502714932
1225139496,1,1,27,343.0,215.0,343.0,107.69,228.58125364,68.821457726,69.66137026199999
1386656221,1,1,0,15.0,12.0,14.0,58.260666666999995,147.0,39.382666666999995,38.104
1386656221,1,1,0,44.0,38.0,44.0,16.02,42.704545455,10.847272727,11.828636364000001
1386656221,1,1,0,95.0,94.0,95.0,48.897157895,53.957894737,46.40252631600001,47.950842105
1386656221,1,1,0,23.0,23.0,23.0,190.62608696,249.34782609,186.81608696,186.81608696
1386656221,1,1,0,18.0,18.0,18.0,97.366666667,131.5,90.035,95.526666667
1386656221,1,1,0,14.0,14.0,14.0,8.05,16.5,6.31,6.76
1386656221,1,1,0,135.0,29.0,135.0,24.45,43.0,15.515111111,16.651111111
1386656221,1,1,0,70.0,49.0,70.0,71.6,115.0,41.524571429,44.18600000000001
1386656221,1,1,0,695.0,215.0,695.0,105.49,170.0,68.715611511,72.339597122
1386656221,1,1,0,64.0,47.0,64.0,142.43,232.0,102.64375,107.67328125
1386656221,1,1,0,98.0,97.0,98.0,24.45,30.0,23.226530611999998,25.292244898000003
1386656221,1,1,0,41.0,41.0,41.0,24.45,30.0,23.375609756,25.253658537
1386656221,1,1,0,18.0,18.0,18.0,113.79,260.0,111.51,115.36
1386656221,1,1,0,62.0,12.0,14.0,1.8309677419,3.0,1.2559677419,1.2559677419
1386656221,1,1,0,108.0,20.0,108.0,3.0229629630000003,10.0,1.9190740741,1.9190740741
1275649048,0,-1,26,49.0,48.0,49.0,54.897142857,187.80734694,42.617755102,46.15
1275649048,0,-1,26,11.0,11.0,11.0,284.29090909,427.27272727,216.49090909,241.45909091
1275649048,0,-1,26,143.0,79.0,79.0,82.891538462,160.0,63.689230769,72.593216783
1275649048,0,-1,26,26.0,26.0,26.0,182.44923077,525.0,134.77346154,151.76923077
1275649048,0,-1,26,39.0,39.0,39.0,212.73769231,550.0,154.11,177.85358974
1275649048,0,-1,26,12.0,12.0,12.0,72.38,205.8725,56.74,61.05
1275649048,0,-1,26,18.0,18.0,18.0,98.6,166.0,74.366666667,87.01166666700001
1275649048,0,-1,26,50.0,50.0,50.0,123.786,346.3402,86.8262,94.5888
1275649048,0,-1,26,74.0,74.0,74.0,154.29918919,281.75675676,107.75756757,120.53013514
1275649048,0,-1,26,22.0,22.0,22.0,48.613181818,146.0,37.383636364000004,40.51
1275649048,0,-1,26,43.0,40.0,43.0,68.378139535,130.58139535,51.433953488,57.12744186
1275649048,0,-1,26,135.0,91.0,135.0,74.940222222,183.04051852,51.866814815,56.69362963
1275649048,0,-1,26,239.0,157.0,239.0,100.96677824,174.47698745,66.325648536,73.995564854
1275649048,0,-1,26,15.0,14.0,15.0,136.46466667,248.53333333,82.989333333,98.39266666700001
1275649048,0,-1,26,60.0,60.0,60.0,95.9,154.65566667,75.19,80.75
1275649048,0,-1,26,76.0,73.0,76.0,130.16,336.93526316,99.799868421,109.24815789
1275649048,0,-1,26,20.0,20.0,20.0,191.825,406.1735,145.589,157.094
1275649048,0,-1,26,97.0,58.0,97.0,37.128247423000005,66.251237113,29.104226804,31.24
1275649048,0,-1,26,140.0,100.0,140.0,68.282714286,152.31435714,52.058857143000004,57.78742857100001
1275649048,0,-1,26,37.0,27.0,37.0,99.175675676,257.42243243,76.825405405,83.005945946
1992777296,0,1,25,245.0,245.0,245.0,160.37,200.63265306,117.668,123.18640816
1992777296,0,1,25,1220.0,825.0,1220.0,104.58143443,137.34098361,74.684327869,78.58287704899999
1235247313,1,1,3,29.0,23.0,29.0,3.0,16.448275862,2.94,2.94
1235247313,1,1,3,82.0,47.0,82.0,13.32,39.0,13.05,13.05
1235247313,1,1,3,49.0,49.0,49.0,32.0,32.0,31.36,31.36
1235247313,1,1,3,34.0,34.0,34.0,190.93705882,345.0,187.12088235,187.12088235
1235247313,1,1,3,16.0,16.0,16.0,19.03,24.0,17.484375,18.67375
1235247313,1,1,3,15.0,15.0,15.0,98.256666667,171.0,96.288666667,96.288666667
1235247313,1,1,3,30.0,30.0,30.0,112.02,268.0,70.176333333,68.568333333
1235247313,1,1,3,248.0,134.0,248.0,75.74,186.0,50.60540322600001,49.817137097
1235247313,1,1,3,419.0,179.0,419.0,111.20699284,269.0,75.807112172,74.301933174
1235247313,1,1,3,127.0,33.0,127.0,43.66,104.0,30.122362205,29.45503937
1235247313,1,1,3,21.0,19.0,21.0,169.69,392.0,124.01809524,120.85619048
1235247313,1,1,3,66.0,66.0,66.0,22.0,22.0,21.233333333,25.32
1235247313,1,1,3,49.0,49.0,49.0,26.83,55.0,26.29,25.339795918000004
1235247313,1,1,3,11.0,11.0,11.0,177.71,447.0,174.16,170.58727273
1235247313,1,1,3,26.0,26.0,26.0,120.71,301.0,118.3,115.36
1891879136,1,-1,30,54.0,15.0,54.0,104.94,200.0,73.472592593,64.27388888899999
1891879136,1,-1,30,160.0,24.0,160.0,141.31,200.0,103.2131875,90.4985625
1386631869,1,1,77,29.0,21.0,29.0,50.220344828,282.3862069,35.658965517,38.336896552
1386631869,1,1,77,21.0,13.0,21.0,108.69047619,714.09142857,81.807142857,85.209047619
1386631869,1,1,77,42.0,26.0,42.0,113.75,1042.24,81.533333333,90.26142857100001
1386631869,1,1,77,131.0,66.0,131.0,121.43,1137.9691603,89.68679389299999,95.749541985
1386631869,1,1,77,12.0,12.0,12.0,223.02,1040.16,163.47416667,177.22583333
1386631869,1,1,77,118.0,63.0,118.0,53.636355932,468.84067797,39.948728814,42.285084746
1386631869,1,1,77,12.0,12.0,12.0,89.44,410.24,66.186666667,71.233333333
1386631869,1,1,77,28.0,18.0,28.0,164.27,881.34,123.64,128.36642857
1386631869,1,1,77,28.0,18.0,28.0,93.0,433.0,69.99,72.794285714
1386631869,1,1,77,28.0,18.0,28.0,94.11,436.36,70.83,73.64357142899999
1386631869,1,1,77,128.0,82.0,128.0,140.06,791.59140625,102.1303125,110.2453125
1386631869,1,1,77,127.0,82.0,127.0,80.1,396.45417323,58.573385826999996,63.508897638
1386631869,1,1,77,128.0,83.0,128.0,81.21,401.289375,59.212578125,64.47671875
1386631869,1,1,77,16.0,12.0,16.0,239.590625,1731.96,180.325,187.729375
1386631869,1,1,77,23.0,12.0,16.0,71.77739130399999,670.41391304,54.019565217,56.345217391000006
1386631869,1,1,77,90.0,59.0,90.0,232.282,1904.7964444,167.959,184.50544444
1386631869,1,1,77,126.0,59.0,89.0,62.739047619,789.14603175,45.544761905,49.831269841
1386631869,1,1,77,24.0,18.0,24.0,28.67,179.4,20.891666667,22.744583333
1386631869,1,1,77,38.0,38.0,38.0,79.81,317.0,72.687631579,78.21
1386631869,1,1,77,28.0,12.0,28.0,70.8,318.53714286,47.135714286,54.201785713999996
1386631869,1,1,77,26.0,11.0,26.0,31.51,134.39846154,21.676538461999996,23.948076923000002
1386631869,1,1,77,14.0,14.0,14.0,109.84,396.0,79.117142857,87.352142857
1386631869,1,1,77,281.0,244.0,281.0,74.19,312.20811388,52.78569395,56.208220641000004
1386631869,1,1,77,1052.0,600.0,1051.0,109.05,450.13901141,77.123631179,84.702081749
1386631869,1,1,77,13.0,13.0,13.0,117.65,159.88,115.3,115.3
1982661385,1,1,35,467.0,366.0,438.0,9.48,25.0,7.0461670236,6.5331905782
1982661385,1,1,35,128.0,128.0,128.0,70.57,181.0,51.979765625,47.96765625
1982661385,1,1,35,80.0,79.0,80.0,155.17,399.0,102.31025,92.973125
1992768477,1,1,3,29.0,27.0,29.0,65.9,574.0,49.888275862,47.542068966
1992768477,1,1,3,32.0,32.0,32.0,125.01,757.0,92.16875,87.7125
1992768477,1,1,3,12.0,12.0,12.0,184.58,1190.0,128.63416667,122.26083333
1730117003,1,1,15,57.0,21.0,57.0,116.69315789,300.0,90.47245614,86.13035087700001
1730117003,1,1,15,336.0,194.0,336.0,68.014761905,219.70238095,52.807202381,52.480565476
1730117003,1,1,15,448.0,133.0,194.0,33.342075893,217.64060268,26.139352679,26.165290179
1730117003,1,1,15,20.0,16.0,20.0,66.428,267.75,52.082,52.93
1730117003,1,1,15,46.0,36.0,46.0,85.117608696,310.43478261,66.72934782600001,67.779130435
1730117003,1,1,15,59.0,44.0,59.0,122.88525424,405.50847458,96.34220339,97.61135593200001
1730117003,1,1,15,19.0,16.0,19.0,154.63473684,434.21052632,115.57894737,115.94473684
1730117003,1,1,15,18.0,15.0,18.0,176.49555556,637.77777778,138.36833333,138.58555556
1730117003,1,1,15,29.0,19.0,29.0,177.03103448,740.0,134.42862069,134.74413793
1730117003,1,1,15,22.0,18.0,22.0,457.91727273,1163.6363636,345.96954545,347.67545455
1730117003,1,1,15,14.0,12.0,14.0,173.89214286,722.5,128.26071429,129.39571429
1730117003,1,1,15,30.0,24.0,30.0,178.965,888.33333333,136.65833333,136.638
1730117003,1,1,15,12.0,11.0,12.0,242.505,1262.0833332999996,171.21583333,171.65
1730117003,1,1,15,19.0,17.0,19.0,163.42736842,587.89473684,121.36157895,121.28210526
1730117003,1,1,15,12.0,11.0,12.0,199.265,972.91666667,148.51833333,150.005
1730117003,1,1,15,62.0,35.0,62.0,376.94064516,844.59677419,293.21032258,294.94677419
1730117003,1,1,15,54.0,41.0,54.0,472.37777778,751.62962963,370.34203704,373.7562963
1730117003,1,1,15,29.0,22.0,29.0,467.75344828,880.24137931,366.71793103,370.24068966
1730117003,1,1,15,15.0,14.0,15.0,888.1,1830.6666667,696.27466667,698.07
1730117003,1,1,15,26.0,21.0,26.0,930.50730769,1753.0769231,718.48076923,721.89076923
1730117003,1,1,15,17.0,15.0,17.0,792.86647059,2131.7647059,613.16352941,614.22117647
1730117003,1,1,15,11.0,11.0,11.0,1031.5927273,2219.0909091,804.64181818,809.87272727
1730117003,1,1,15,163.0,92.0,163.0,38.682453988,175.95092025,29.488404908000003,29.663496933
1730117003,1,1,15,463.0,57.0,103.0,5.7587257019,35.183585313,4.5147732181,4.5013390929
1730117003,1,1,15,271.0,151.0,271.0,87.389446494,211.32841328,66.733210332,67.503468635
1730117003,1,1,15,184.0,77.0,184.0,107.78456522,329.34782609,82.328804348,83.101684783
1730117003,1,1,15,58.0,45.0,58.0,144.64879309999995,437.06896552,113.40362069,115.76103448
1730117003,1,1,15,167.0,94.0,167.0,211.61718563,582.0,160.64988024,163.75742515
1730117003,1,1,15,63.0,54.0,63.0,52.965714286,491.26984127,41.048888889000004,41.672698413
1730117003,1,1,15,1671.0,175.0,445.0,59.366193896000006,235.51766008,45.549222023,47.204913226
1730117003,1,1,15,41.0,23.0,24.0,96.38170731700001,187.68292683,75.56219512199999,78.21707317100001
